img,id,length
img_137,283,3.84087737
img_226,173,3.39901891
img_314,85,4.11198945
img_61,833,3.26073629
img_500,359,3.99122118
img_283,5,3.90094347
img_197,751,3.56266902
img_505,184,3.90214335
img_135,143,4.73667419
img_153,302,3.84410124
img_120,340,3.59096569
img_124,487,3.68214679
img_315,239,3.50310571
img_492,714,3.3481569
img_200,125,4.13821571
img_243,197,3.77979801
img_573,848,3.63891894
img_574,338,3.90816127
img_24,308,4.15597544
img_266,308,3.1391935
img_172,413,3.93313657
img_487,75,3.55578021
img_111,231,3.41422044
img_370,115,3.98898726
img_377,287,3.43329132
img_65,34,3.70015935
img_320,279,3.75340252
img_28,1202,3.7825824
img_137,499,3.42546547
img_271,1072,3.89835234
img_33,434,4.34395411
img_200,222,3.89604785
img_200,1929,3.3630072
img_153,271,3.80414235
img_220,207,3.64505004
img_191,596,3.46127518
img_21,48,3.84632184
img_462,559,3.93745829
img_492,653,3.87221007
img_271,225,3.79393324
img_257,900,3.41991968
img_487,212,3.9340409
img_329,78,4.18341393
img_498,271,3.52616903
img_151,585,3.72931027
img_25,388,4.10421921
img_28,1203,3.90871556
img_41,262,3.77874179
img_282,1028,4.21616811
img_37,121,3.56240077
img_371,258,3.64795009
img_306,96,3.65172218
img_286,210,3.41615336
img_475,310,4.45755374
img_7,476,3.91089123
img_100,67,3.85389021
img_336,535,3.3042432
img_194,594,3.9073646
img_492,858,3.78252098
img_293,66,4.21895712
img_489,356,3.95796299
img_524,173,4.14360485
img_107,130,3.71540783
img_26,867,3.16084984
img_20,498,3.62725466
img_395,200,3.19380979
img_338,83,4.59226192
img_28,1452,3.80243444
img_54,144,4.36451119
img_517,105,4.02542877
img_61,337,2.99894693
img_573,334,3.98458027
img_74,8,4.33731681
img_29,383,3.64658299
img_191,1318,4.14647119
img_68,122,3.97524028
img_231,128,3.76494654
img_13,1575,3.63927948
img_227,288,3.6359968
img_524,805,3.90468596
img_123,70,4.45341834
img_126,79,4.18016861
img_192,617,4.0301943
img_275,263,3.79554539
img_24,347,3.89657692
img_191,343,4.02377363
img_119,99,3.94538456
img_561,110,4.06997336
img_538,193,3.66509819
img_13,1711,3.69521603
img_282,1285,3.80394563
img_218,251,3.66310435
img_369,45,4.40669009
img_100,132,4.17171032
img_65,88,3.75225628
img_464,97,3.89135292
img_280,480,3.74815826
img_55,54,4.13507305
img_488,629,3.99137027
img_72,450,3.79178888
img_341,442,3.34043794
img_316,175,3.50817021
img_563,299,3.59805171
img_221,1101,3.47128152
img_301,249,3.86995824
img_76,195,3.73214845
img_532,309,3.58680935
img_13,77,4.02796526
img_193,474,3.52465872
img_14,703,3.67422041
img_486,784,3.93857791
img_14,874,3.74036416
img_277,1452,4.05562315
img_366,167,4.15206466
img_191,506,3.85624354
img_125,93,3.97044069
img_96,237,3.95986792
img_60,124,3.68441254
img_151,355,3.66779287
img_523,1011,3.47849845
img_282,993,4.44810856
img_381,121,3.58683414
img_328,349,4.05809258
img_5,686,3.72579061
img_49,22,3.9142694
img_501,225,4.03715837
img_198,556,3.67508952
img_316,5,4.04286976
img_204,66,4.3187429
img_303,299,3.94128164
img_520,69,4.3712902
img_517,329,4.266484
img_327,283,3.73696204
img_209,165,4.45150456
img_135,180,4.00679504
img_304,48,4.04381732
img_230,111,3.39519545
img_48,34,3.52766592
img_61,1124,3.57819934
img_12,607,4.00316061
img_375,1496,3.62233908
img_200,159,3.69356875
img_209,197,4.25914482
img_236,221,3.1385615
img_26,738,3.16578273
img_72,401,4.42462651
img_26,213,3.74115129
img_140,369,3.32195309
img_282,536,3.86054663
img_132,98,3.88060383
img_452,73,3.71029786
img_532,617,3.29649218
img_387,565,3.30219688
img_297,35,3.52336207
img_242,146,4.02326171
img_536,630,3.59461042
img_283,279,4.196996
img_527,356,3.55931199
img_514,25,4.22754494
img_543,216,3.45653249
img_572,754,4.02439696
img_572,388,4.0915933
img_19,804,3.75138948
img_253,44,4.75317059
img_378,448,3.45374256
img_287,737,3.2874759
img_284,376,3.52698062
img_546,957,3.88624357
img_536,191,3.65324221
img_205,260,3.99808895
img_425,346,3.99019487
img_153,24,3.93077631
img_204,291,4.01250771
img_515,41,4.07141863
img_301,58,3.91502252
img_93,75,4.03534914
img_280,666,3.50000719
img_375,777,4.07774608
img_77,839,3.75885133
img_193,373,3.54399335
img_253,1060,4.25744917
img_338,809,3.42837118
img_495,415,4.24835352
img_495,377,4.55284443
img_261,106,3.92245272
img_28,1180,3.74231213
img_126,727,3.49190081
img_227,307,3.67687653
img_505,14,4.23351362
img_280,679,3.33688279
img_429,206,4.05196718
img_292,356,3.75799124
img_374,19,4.48797274
img_61,724,3.45912522
img_18,3,4.27355224
img_472,554,3.35023472
img_107,131,3.76418675
img_306,177,3.44227631
img_16,261,3.75303384
img_233,153,4.71832356
img_375,1503,4.21159538
img_287,307,3.48833559
img_120,47,3.95684588
img_216,85,3.21211957
img_134,328,4.37888486
img_281,112,4.34421106
img_283,491,3.85515478
img_154,518,3.56022845
img_486,159,3.69771877
img_43,47,3.48838398
img_127,186,3.5937678
img_6,692,3.89905334
img_371,292,3.74043506
img_6,907,3.87383136
img_426,169,4.03478848
img_200,1361,3.77812721
img_116,342,3.77788115
img_204,293,4.15035868
img_389,246,3.64799627
img_192,297,3.78078853
img_379,208,3.51964297
img_155,695,3.05688272
img_256,481,3.6103851
img_195,594,3.63031924
img_272,1165,3.96742515
img_7,679,3.67581694
img_112,149,4.10791915
img_26,222,3.44050577
img_25,211,4.09153915
img_253,609,3.54899791
img_572,207,4.17348728
img_304,333,4.04467255
img_129,450,3.66002196
img_488,131,4.16572778
img_126,267,3.49024785
img_451,34,3.60675071
img_462,640,4.32191436
img_246,702,3.27325233
img_271,496,3.99582063
img_7,635,3.67520561
img_27,52,3.68672008
img_28,809,3.91558807
img_226,759,3.4060484
img_474,444,3.46415312
img_61,182,3.94295703
img_515,308,3.89236723
img_114,185,3.66991899
img_526,258,3.60036292
img_155,260,3.81748715
img_203,24,4.06530379
img_287,718,3.08942614
img_156,631,3.31850276
img_198,492,3.6608606
img_375,1108,4.222024
img_257,847,3.55749701
img_24,781,3.65876223
img_319,26,3.82988658
img_505,231,4.39542285
img_20,110,3.62241676
img_77,61,4.18869343
img_496,756,3.54716845
img_127,387,3.51889146
img_7,630,4.30633961
img_257,486,3.68877615
img_493,454,3.87455473
img_272,1200,3.77866886
img_34,103,4.01095195
img_1,50,4.06864304
img_529,217,3.25659023
img_188,30,4.0353686
img_11,337,3.78385674
img_110,260,3.85476397
img_76,294,3.76444053
img_46,662,3.5009325
img_201,1233,3.751209
img_304,608,3.85735827
img_20,187,3.78662806
img_524,381,3.7935889
img_462,372,4.27627037
img_206,53,4.26733754
img_391,39,3.610816
img_369,96,4.2790951
img_3,460,3.92986811
img_62,40,4.66772282
img_336,667,3.08455154
img_495,620,4.50423371
img_17,695,3.69020353
img_286,6,3.54709373
img_285,54,4.02405392
img_50,615,3.37332216
img_204,724,3.90954003
img_338,1025,3.4661017
img_196,313,3.70935809
img_509,48,3.47521141
img_152,235,4.04909249
img_302,379,4.16734709
img_3,391,3.96898387
img_111,1282,3.77910046
img_503,18,4.04270584
img_366,414,4.418555
img_434,105,4.51663812
img_154,1081,3.84876845
img_389,382,3.53281695
img_272,797,4.11991031
img_78,277,3.72736692
img_259,636,3.66725509
img_379,152,4.03971828
img_109,336,3.7161538
img_50,66,3.52845341
img_336,534,3.04872539
img_48,95,3.74212567
img_200,93,3.70262563
img_72,616,3.91790248
img_525,170,4.0226319
img_574,399,3.89970232
img_572,38,4.0149385
img_19,1001,3.61476168
img_492,170,3.99648194
img_334,211,3.85825234
img_339,494,3.25193373
img_88,97,3.86851011
img_572,262,3.86612636
img_374,76,4.11973841
img_301,1243,3.82433161
img_276,306,3.6710878
img_265,8,4.19789105
img_95,265,3.96840421
img_122,208,3.86938462
img_511,70,4.1628297
img_196,967,3.81217745
img_296,226,3.4448978
img_257,284,3.27446405
img_140,413,3.33980598
img_196,1640,3.70173115
img_474,201,3.53507239
img_199,90,3.13826344
img_522,1000,3.33438969
img_228,114,3.37337429
img_298,79,3.29169441
img_171,422,3.62749181
img_487,267,3.47087627
img_47,36,3.78487697
img_253,759,4.13194846
img_286,547,3.48913851
img_308,157,3.66278323
img_462,192,4.14872577
img_421,128,4.06678008
img_207,32,3.81624425
img_525,134,3.91687997
img_334,321,3.61984188
img_474,50,3.40030755
img_38,315,4.5377602
img_503,78,4.01884841
img_532,540,3.68273712
img_386,118,3.50725406
img_574,983,4.12950069
img_303,1081,3.69735096
img_339,58,3.37395956
img_311,219,3.75805054
img_368,168,4.30594024
img_19,525,3.84980147
img_51,15,4.32499409
img_191,1258,3.69631111
img_537,204,3.92290592
img_111,689,3.64410949
img_532,205,3.86425215
img_11,769,3.21308813
img_77,729,3.77263168
img_495,263,4.68854448
img_128,370,3.45570326
img_60,479,3.81044933
img_546,627,4.01231755
img_338,710,3.53970036
img_255,585,3.60145394
img_486,337,4.19897772
img_473,69,3.74901787
img_172,315,3.93784686
img_288,32,3.65269909
img_267,65,3.99368216
img_396,263,3.92973326
img_276,240,3.95926657
img_57,513,3.60672662
img_282,1590,4.07090798
img_329,224,3.77776328
img_195,703,3.62392004
img_154,254,3.9856237
img_205,275,4.34518373
img_221,590,3.49635641
img_7,280,3.75590916
img_13,1221,4.14204765
img_522,203,3.26420414
img_255,849,3.37302915
img_212,103,3.75842384
img_221,5,3.69170759
img_194,492,3.92224851
img_573,342,3.9113648
img_252,603,3.77401143
img_505,607,3.9595303
img_111,1397,3.60184324
img_241,53,3.81841571
img_206,649,4.54960986
img_521,965,4.40267536
img_463,107,3.87972552
img_474,485,3.6270731
img_492,502,3.7091706
img_306,380,3.33946198
img_426,18,4.60256653
img_200,863,3.90578999
img_235,26,4.03422392
img_155,713,3.72550042
img_526,7,3.40230951
img_20,186,3.56556324
img_226,763,4.05187437
img_496,610,3.76272779
img_78,1982,3.5758448
img_157,290,4.00259173
img_502,253,4.25643811
img_24,649,3.76850473
img_515,179,3.98279778
img_272,1035,3.64219438
img_338,827,3.15246396
img_126,555,3.72341875
img_235,8,4.07402772
img_486,54,4.07778917
img_127,285,3.59877708
img_243,250,3.85361041
img_34,3,4.70358738
img_285,42,4.09263307
img_111,1316,2.93374206
img_191,714,3.63592138
img_111,1524,4.11693074
img_106,86,3.77764151
img_206,588,4.10773242
img_311,67,4.0773154
img_271,960,3.72930575
img_2,53,3.88589985
img_314,60,3.82668258
img_527,444,3.41098361
img_293,295,3.57593977
img_563,217,3.84920968
img_94,677,3.37699407
img_152,49,4.16832401
img_78,651,3.77024311
img_276,26,4.09947005
img_573,329,3.78979617
img_530,232,3.77506922
img_431,160,4.26446988
img_500,270,3.85224801
img_530,196,3.68610466
img_425,51,3.89753751
img_193,376,3.61783763
img_69,47,4.04534384
img_376,134,3.7601679
img_254,17,4.15603241
img_230,144,3.58803122
img_498,1127,3.33590813
img_255,452,3.3339761
img_1,21,4.01310963
img_381,100,3.63764516
img_280,50,3.6848789
img_3,259,4.17586657
img_257,663,3.85839413
img_2,958,3.70947883
img_264,330,3.68455335
img_361,152,4.10428659
img_523,610,3.8727561
img_78,1970,3.73771074
img_462,797,3.75848796
img_378,48,4.05334996
img_527,624,3.09778874
img_264,57,3.70894551
img_46,749,3.7201278
img_28,1185,3.76469469
img_77,1308,3.80376336
img_495,39,4.4509722
img_28,24,3.923872
img_220,319,3.60897715
img_134,120,4.27135831
img_69,243,3.61787479
img_426,171,4.00114814
img_128,407,2.82223819
img_429,232,4.0871812
img_378,194,3.67222728
img_301,1016,3.95615736
img_20,622,3.45664382
img_118,104,4.24061023
img_11,136,3.91183276
img_284,386,3.60229176
img_371,609,4.01893982
img_92,240,4.19701912
img_38,322,4.2199023
img_156,641,3.64482156
img_526,446,3.72572138
img_107,12,3.65962328
img_489,331,4.13328761
img_259,448,3.74002365
img_531,141,3.77576671
img_26,351,3.38001609
img_24,56,4.20532428
img_565,509,3.42381598
img_1,32,4.10472971
img_338,921,3.48657199
img_250,87,3.83888813
img_573,974,3.55772277
img_5,152,4.0282933
img_256,344,3.98181704
img_271,979,3.97283066
img_15,646,3.45634564
img_530,520,3.45642983
img_531,208,3.71358784
img_546,298,3.86047093
img_206,136,3.81855708
img_192,430,3.97822907
img_28,927,3.61259663
img_532,467,3.26268663
img_257,130,3.58461554
img_487,521,3.73687535
img_7,642,3.85800746
img_523,629,4.00306185
img_286,571,3.59778484
img_102,191,3.81038201
img_293,412,3.70509233
img_488,198,4.37200414
img_132,163,3.98450729
img_24,600,3.62982273
img_227,40,3.90770504
img_538,561,3.93729615
img_307,4,3.73012071
img_561,17,4.03065918
img_204,635,4.01115418
img_61,721,3.40625212
img_471,256,3.80635707
img_201,900,3.8840977
img_328,204,3.84371106
img_48,441,3.74126204
img_253,1138,4.37162496
img_210,50,4.04744525
img_493,108,3.72376605
img_116,434,3.86840271
img_236,48,3.38748877
img_196,30,3.68034923
img_48,683,3.67237648
img_26,634,3.34487938
img_475,136,3.26130336
img_12,337,3.91442328
img_13,38,3.77954167
img_270,195,3.96324228
img_23,80,3.99009855
img_137,34,3.91061413
img_253,594,4.07654851
img_277,1501,3.85363376
img_293,490,3.75216082
img_28,1406,3.932952
img_541,89,3.64495558
img_496,757,4.16481453
img_319,157,3.83859724
img_127,470,3.58964244
img_536,564,3.68886627
img_127,23,3.71472739
img_271,214,3.94235363
img_2,253,3.92019088
img_214,199,4.14430713
img_197,394,3.45866445
img_11,180,3.83607896
img_21,340,3.66042056
img_107,57,3.58807358
img_491,301,3.81338663
img_565,888,3.20951619
img_297,92,3.47018084
img_78,879,3.87146557
img_33,345,3.54439668
img_21,208,3.84495688
img_491,425,4.23423837
img_201,696,4.0772079
img_513,426,3.84591635
img_115,194,3.74712044
img_154,708,3.74779875
img_97,40,3.7537177
img_96,29,4.45433298
img_33,445,4.34573876
img_574,204,3.86016351
img_182,70,4.14696669
img_2,881,3.80125554
img_37,64,3.8137061
img_122,438,3.67039946
img_119,411,3.96829199
img_565,493,3.58509779
img_301,264,3.96848492
img_77,1093,3.74195081
img_182,50,4.36870138
img_230,789,3.17166774
img_495,831,4.22364944
img_191,1727,3.42886309
img_452,91,3.85244668
img_155,68,3.69408944
img_277,191,4.05344791
img_26,227,3.70802452
img_92,81,4.15725149
img_375,1289,4.26124786
img_198,161,3.9077006
img_108,442,3.79562639
img_126,302,3.76217708
img_297,192,3.17655622
img_525,380,3.96539359
img_246,496,3.87004356
img_515,30,4.02916992
img_152,388,3.94991157
img_301,1433,3.84815896
img_308,12,3.48544787
img_16,356,3.65890167
img_310,121,3.86358069
img_13,1523,3.52794864
img_505,330,4.23752165
img_341,772,3.21214589
img_301,1285,3.56201984
img_375,1316,3.92463393
img_200,1754,3.31123524
img_45,467,3.97981298
img_533,260,3.69357683
img_7,760,3.61251073
img_572,603,4.27756934
img_562,50,3.67732143
img_126,364,3.87949014
img_153,301,3.67156342
img_198,647,3.64986534
img_515,458,3.86420904
img_278,260,4.05054433
img_474,152,3.52981509
img_119,505,3.91430425
img_281,323,3.80261451
img_297,233,3.379822
img_200,1126,3.66879483
img_259,595,3.52392882
img_137,421,3.63920124
img_255,45,3.54232188
img_258,726,3.37066963
img_537,111,3.81677106
img_253,1096,4.10635321
img_493,202,3.86729438
img_281,256,3.88957342
img_486,8,4.33421789
img_341,769,3.50938854
img_127,338,3.58528261
img_206,506,4.11277003
img_498,244,3.69114371
img_220,354,3.60432327
img_319,171,3.6743185
img_284,240,3.84364251
img_45,290,3.65866975
img_373,94,4.06625515
img_305,227,3.72137523
img_14,899,3.63446786
img_216,166,3.47426476
img_312,220,3.32968847
img_572,384,4.39454624
img_257,23,3.88946177
img_172,23,3.70270608
img_362,307,3.75775934
img_292,206,3.83887511
img_521,1559,4.04709982
img_411,602,3.73600362
img_27,305,3.46091792
img_366,545,4.2454807
img_296,177,3.55215146
img_24,685,4.01740196
img_333,249,3.67424651
img_318,100,3.89379868
img_191,764,3.51198387
img_139,312,3.58357159
img_496,420,4.14444719
img_21,488,3.61996542
img_33,677,4.04808998
img_498,307,3.58611393
img_33,772,4.04574868
img_519,118,3.92188003
img_262,64,3.44190998
img_304,157,4.18561427
img_264,334,3.31563761
img_572,394,4.40225567
img_563,177,3.70993443
img_27,512,3.21628805
img_259,735,3.8427302
img_335,126,3.59462983
img_15,90,3.99614077
img_18,56,3.93402489
img_205,586,3.93634907
img_20,870,3.27794734
img_532,435,3.46972107
img_200,1061,3.51696884
img_299,21,3.84633341
img_238,8,3.71508763
img_318,152,3.82294717
img_367,329,4.44724292
img_492,302,3.8434392
img_495,482,4.28197728
img_61,79,4.20220187
img_53,109,3.99643735
img_57,450,3.69011877
img_341,586,3.13803149
img_391,30,3.72701628
img_530,503,3.49914968
img_336,624,3.23043418
img_138,192,3.89159358
img_192,672,4.33482521
img_46,518,3.86082518
img_327,150,3.8712353
img_214,212,3.38292325
img_514,58,4.18987383
img_155,736,3.77440276
img_521,926,4.28728343
img_498,348,3.79082386
img_76,138,4.00270407
img_192,248,3.98105803
img_12,614,3.64183383
img_305,143,3.81906667
img_60,597,3.7559187
img_3,500,3.97921441
img_393,80,3.86165488
img_24,374,3.18836198
img_125,51,4.01854859
img_498,428,3.47217697
img_16,90,3.7539948
img_362,298,3.80642135
img_491,214,4.22605127
img_511,68,4.05190808
img_106,147,3.67512207
img_533,222,3.68148266
img_487,29,3.5100766
img_213,292,2.86580836
img_306,324,3.63748192
img_253,749,4.10621514
img_471,633,3.40744719
img_90,150,4.09585105
img_135,247,3.93412514
img_472,784,3.58651912
img_211,398,3.98612239
img_228,113,3.68586712
img_411,518,3.28212239
img_380,286,3.62756986
img_361,104,4.02387473
img_47,265,3.81303653
img_304,268,3.81335772
img_281,720,3.67498742
img_103,125,3.44687999
img_452,160,3.30894344
img_393,92,3.67080158
img_366,372,4.44313401
img_538,100,3.88508159
img_287,14,3.57387045
img_546,417,3.97603303
img_217,69,3.46009099
img_522,518,3.57946987
img_475,148,3.64154221
img_1,699,3.6201557
img_273,150,3.99790375
img_41,220,3.95654443
img_258,333,3.73331192
img_375,861,4.10706002
img_463,252,3.8512725
img_287,561,3.28454569
img_3,141,3.97503814
img_124,34,3.90244402
img_253,227,4.32498592
img_301,585,4.07109809
img_213,204,3.86863453
img_111,619,3.66887938
img_15,98,3.95610717
img_495,743,4.2681295
img_538,135,4.0742658
img_11,580,3.74428861
img_198,203,3.89375503
img_561,215,3.76461735
img_28,707,3.99940812
img_16,52,3.88583659
img_191,1981,3.47637932
img_524,99,3.96898164
img_432,201,4.01367133
img_14,150,4.31048409
img_391,252,3.30147183
img_156,622,3.81518145
img_191,1285,3.68675572
img_94,106,3.97246457
img_116,131,3.92715304
img_32,195,4.00720731
img_281,531,3.66045525
img_546,141,4.27478087
img_54,120,4.01507255
img_523,1026,3.29241634
img_303,1028,3.67651641
img_514,62,4.31579955
img_288,497,3.62815034
img_384,69,3.54521374
img_182,28,3.53929883
img_207,30,4.10062318
img_305,1076,3.91751514
img_573,599,3.69623498
img_462,415,4.1535142
img_510,13,2.96807857
img_277,971,3.9178288
img_29,225,3.69371701
img_532,75,3.67392554
img_78,58,3.96154753
img_29,183,4.02442865
img_94,44,3.94275302
img_129,781,3.40630848
img_527,445,3.09982365
img_126,623,3.47722724
img_297,58,3.59488845
img_140,233,3.41878426
img_59,3,4.03709631
img_68,92,3.87498907
img_301,788,3.94881781
img_523,401,4.25376397
img_194,683,3.81804589
img_53,77,4.03031747
img_515,65,4.10269418
img_304,741,4.04360774
img_309,120,2.87324931
img_257,101,3.8672815
img_377,233,3.29146212
img_246,42,4.00633516
img_432,217,4.21652289
img_19,501,3.90190764
img_18,99,3.97120005
img_195,892,3.39838751
img_367,266,4.41777739
img_271,410,3.77145571
img_78,1115,3.55171924
img_201,478,3.83784066
img_513,567,3.43838141
img_13,1562,3.89278056
img_28,526,3.9297144
img_545,97,3.90523432
img_538,411,4.06950018
img_140,671,3.46581278
img_118,170,4.06134943
img_536,211,3.92484231
img_461,100,3.83491328
img_29,24,3.98457252
img_421,463,3.76789619
img_158,304,4.58809608
